cost,delivered,price,quantity,customer_id,product_id
42.18,1/23/19,52.53,1,152641,290835
18.55,1/23/19,23.3,0.4,152641,290887
18.55,1/23/19,23.3,1,152643,290887
26.75,1/23/19,32.72,1,152643,290970
31.38,1/23/19,39.19,0.16,152643,291055
41.27,1/23/19,50,1,152643,291258
6.6,1/23/19,8.9,1,152643,291604
6.6,1/23/19,8.9,1,152643,291646
16.54,1/23/19,20.25,1,152643,291758
37.5,1/23/19,48.5,1,152643,291801
19,1/23/19,25,1,152643,291873
-24.54,1/23/19,-32.72,0,152643,291900
19.92,1/23/19,26.56,1,152646,290917
38.11,1/23/19,44,7,152646,290924
5.84,1/23/19,11.87,1,152646,291070
7.58,1/23/19,11.2,1,152646,291077
39.28,1/23/19,44,3,152646,291090
28,1/23/19,42,1,152646,291461
42,1/23/19,46.8,8,152646,291913
21.76,1/23/19,27.9,1,152646,292134
26.38,1/23/19,31.05,1,152650,290895
19.44,1/23/19,26.4,1,152650,291079
3.09,1/23/19,4.95,3,152650,291197
22.41,1/23/19,26.37,1,152650,291891
16.37,1/23/19,21.84,1,152650,291896
12.25,1/23/19,15.4,1,152650,291922
-22.41,1/23/19,-26.37,0,152650,292074
42.18,1/23/19,43,2,152657,290835
17.67,1/23/19,19.4,2,152657,291054
1.5,1/23/19,2.15,3,152657,291918
8.07,1/23/19,10.47,1,152657,291959
13.3,1/23/19,13.5,4,152657,292121
17.67,1/23/19,19.5,10,152659,291054
16.26,1/23/19,18.5,2,152659,291887
42.18,1/23/19,42,2,152660,290835
16.21,1/23/19,18.63,1,152668,290904
7.58,1/23/19,9.53,1,152669,291077
15.95,1/23/19,21,1,152669,291209
6.78,1/23/19,9.01,2,152669,291270
28.89,1/23/19,33.5,2,152669,291358
24.54,1/23/19,28.71,2,152669,291900
20.8,1/23/19,25,3.2,152669,292067
26.51,1/23/19,29.41,2,152669,292107
12.51,1/23/19,17.25,2,152669,292170
23.81,1/23/19,31.95,1,152669,292210
17.78,1/23/19,20.92,20,152669,292234
26.38,1/23/19,31.05,1,152672,290895
19.88,1/23/19,22,1,152672,290916
7.68,1/23/19,10.24,1,152672,291264
16.97,1/23/19,21.11,1,152672,291300
20.48,1/23/19,29.85,1,152672,291369
18.15,1/23/19,21.78,0.4,152672,291753
9.19,1/23/19,11.57,2,152672,291950
26.41,1/23/19,31.07,1,152676,291290
45.91,1/23/19,55,1,152676,291401
22.41,1/23/19,26.37,1,152676,291969
27.5,1/23/19,34.5,1,152677,291935
36,1/23/19,53,0.2,152677,292021
11.5,1/23/19,15,1,152677,292075
32.65,1/23/19,45.71,3,152681,290931
11.2,1/23/19,19.48,4,152681,292187
21.13,1/23/19,24.86,1,152685,291119
31.32,1/23/19,36.76,1,152685,291142
21.08,1/23/19,24.8,1,152685,291507
24.29,1/23/19,28.58,1,152685,291945
22.41,1/23/19,26.37,1,152685,291969
19.36,1/23/19,24.2,1,152685,292027
22.41,1/23/19,26.37,1,152685,292065
26.38,1/23/19,31.05,1,152687,290895
19.88,1/23/19,25.75,1,152687,290916
16.97,1/23/19,25.49,1,152687,291300
21.53,1/23/19,28.71,0.17,152687,292148
11.2,1/23/19,16,1,152688,290875
26.52,1/23/19,31.2,1,152688,291494
7.9,1/23/19,16.5,1,152688,292181
-5.21,1/23/19,-7.54,0,152711,290981
35,1/23/19,52.35,0.2,152718,290814
21.02,1/23/19,25,1,152718,291760
43.51,1/23/19,60.97,1,152718,291798
24.54,1/23/19,28.71,1,152718,291900
19.27,1/23/19,23,1,152718,291939
11.5,1/23/19,13.75,1,152718,292075
6.84,1/23/19,8,1,152718,292078
23.81,1/23/19,28,1,152718,292210
6.6,1/23/19,7.6,2,152720,290905
4.98,1/23/19,6.09,1,152720,291082
29.46,1/23/19,49.96,0.5,152720,291871
1.5,1/23/19,1.88,24,177373,291040
9.66,2/7/19,15,1,200,139
2.63,2/7/19,4.85,1,200,339
4.68,2/7/19,7.1,4,200,344
13.69,2/7/19,18,1,200,547
12.88,2/7/19,17.18,1,200,564
13.07,2/7/19,16,1,200,1806
4.88,2/7/19,11.15,2,206,55
4.09,2/7/19,4.1,1,206,110
0.51,2/7/19,1.55,4,206,200
0.92,2/7/19,1.6,6,206,246
1.14,2/7/19,1.4,1,206,350
3.43,2/7/19,4.8,1,206,425
6.06,2/7/19,9.2,1,206,531
18.13,2/8/19,25,1,202,280
13.4,2/8/19,21.3,2,202,475
12.78,2/8/19,17.5,1,203,544
5.05,2/8/19,10.9,3,203,557
18.1,2/8/19,26,1,203,627
11.79,2/7/19,18.85,1,207,475
3.08,2/7/19,5,1,207,630
1.19,2/7/19,1.5,1,209,4
7.88,2/7/19,10.6,1,209,44
4.4,2/7/19,8.15,1,209,82
8.16,2/7/19,8.75,1,209,83
6.51,2/7/19,6.5,1,209,144
9.5,2/7/19,12,6.97,209,327
3.24,2/7/19,7.2,1,209,380
3.96,2/7/19,6.6,2,209,404
6.86,2/7/19,8.8,1,209,442
7.13,2/7/19,17.4,2,209,444
2.76,2/7/19,3.95,1,209,537
7.29,2/7/19,9.35,1,209,556
14.05,2/7/19,18,31.98,211,96
4.68,2/7/19,6.6,2,211,344
24.3,2/7/19,31.5,3,211,356
4.98,2/7/19,11,2,211,412
10.6,2/7/19,14.3,2,211,434
0,2/7/19,0,1,211,518
6.49,2/7/19,9.75,3,211,628
10.05,2/7/19,17.5,2.93,211,935
11.25,2/7/19,12.4,5,211,1807
11.85,2/7/19,15.99,1,211,1918
1.16,2/7/19,2.1,80,211,2145
31.64,2/7/19,48,1,211,15915
7.25,2/7/19,9.8,1,211,223446
12,2/7/19,18,15.16,211,284745
7.9,2/7/19,10.1,4.47,212,28
2.25,2/7/19,4.15,1,212,65
3.68,2/7/19,10.75,2,212,67
4.85,2/7/19,6.5,3,212,106
7.08,2/7/19,15,3.01,212,118
2.85,2/7/19,7,2,212,198
2.3,2/7/19,3.8,4,212,284
6.96,2/7/19,15.95,1,212,349
3.9,2/7/19,7.15,1,212,386
3.9,2/7/19,8.25,1,212,425
7.8,2/7/19,16,1,212,442
3.91,2/7/19,5.9,1,212,617
5.72,2/7/19,6.5,2,216,468
22.88,2/7/19,35.1,1,217,186342
5.24,2/7/19,10.5,1,219,205
2.3,2/7/19,4.5,4,219,284
3.1,2/7/19,20.45,1,219,338
8.24,2/7/19,11.15,2.58,219,343
2.24,2/7/19,3.8,4,219,458
5.41,2/7/19,7.9,2.96,219,467
6.98,2/7/19,11.2,2,219,569
4.24,2/7/19,8.1,12,219,663
10.66,2/7/19,19.2,2,219,674
2.3,2/7/19,4.2,1,219,763
2.22,2/7/19,3.7,16,224,38
7.93,2/7/19,9.45,3.99,224,169
9.36,2/7/19,13.98,9,224,344
13.32,2/7/19,16.4,6.81,224,441
5.41,2/7/19,8.99,2.86,224,467
4.82,2/7/19,5.9,6,224,476
4.66,2/7/19,6.4,16,224,1317
4.06,2/7/19,5.4,24,224,1867
3.98,2/7/19,5.3,2,228,109
11.45,2/7/19,19.9,1,228,115
5.45,2/7/19,6.7,2,228,123
5.45,2/7/19,6.8,2,228,414
2.5,2/7/19,4.2,2,230,6
3.13,2/7/19,4.5,4,230,72
14.52,2/7/19,26,6,230,86
17.07,2/7/19,20.8,6,230,138
5.69,2/7/19,11.2,1,230,326
19.89,2/7/19,29.5,1,230,328
3.02,2/7/19,5.65,8,230,395
21.31,2/7/19,38.6,2,230,449
36.15,2/7/19,53.4,3,230,469
13.1,2/7/19,19.4,1,230,472
6.25,2/7/19,15.6,2,230,641
8.96,2/7/19,11.2,1,235,44
45.45,2/7/19,52,1,235,145
3.75,2/7/19,8.65,1,235,282
2,2/7/19,2.9,2,235,301
7.39,2/7/19,8.75,1,235,431
8.28,2/7/19,13.6,1,235,556
6.25,2/7/19,8.7,1,235,641
10,2/7/19,15.5,1,237,54
4.65,2/7/19,12.4,1,237,110
3.79,2/7/19,5,1,237,308
4.24,2/7/19,6.25,3,237,663
2.65,2/7/19,7.5,1,237,4457
60.22,2/7/19,82.5,1,238,224
8.78,2/7/19,12,1,240,25
3.78,2/7/19,5.25,6.28,240,68
5.22,2/7/19,7,2.5,240,133
8.27,2/7/19,11.5,4.5,240,376
7.39,2/7/19,19.4,2,240,431
3.85,2/7/19,8.5,5.26,240,503
14.5,2/7/19,21.75,1,245,2443
46.36,2/7/19,50.5,1,246,23
45.45,2/7/19,50.5,1,246,145
15.59,2/7/19,15.99,2,246,236
9.52,2/7/19,12.45,1,246,314
2.48,2/7/19,5,6,246,402
17,2/7/19,21,2,246,619
13.16,2/7/19,15.9,1,249,31
13.44,2/7/19,17.9,1,249,113
4.29,2/7/19,5.8,1,249,240
2.3,2/7/19,3.7,6,249,284
7.8,2/7/19,11.6,1,249,442
7.07,2/7/19,22,1,249,515
3.14,2/7/19,4.75,1,249,537
12.78,2/7/19,18.99,1,249,544
12.88,2/7/19,18,1,249,564
6.98,2/7/19,10.45,1,249,569
13.88,2/7/19,19.3,1,249,581
17.35,2/7/19,22.5,1,249,589
15.47,2/7/19,18.6,1,249,614
14.31,2/7/19,21.85,1,249,634
14.93,2/7/19,16,4,249,288386
1.35,2/7/19,2.5,1,253,4
3.64,2/7/19,5.7,1,253,10
3.34,2/7/19,5,2,253,29
7.3,2/7/19,9.2,3,253,35
10,2/7/19,26,1,253,54
3.44,2/7/19,4.99,1,253,59
6.71,2/7/19,9.9,1,253,61
4,2/7/19,7,1,253,119
17.2,2/7/19,23,1,253,121
5.22,2/7/19,5.8,2.5,253,133
17.07,2/7/19,18,2,253,138
2.08,2/7/19,2.7,3,253,207
4.32,2/7/19,8.15,1,253,228
4.17,2/7/19,6.25,1,253,250
6.94,2/7/19,9.25,1,253,268
2.3,2/7/19,3.7,1,253,284
1.81,2/7/19,3.35,2.5,253,390
17.91,2/7/19,24.1,1,253,400
5.16,2/7/19,5.9,1,253,406
2,2/7/19,2.99,1,253,440
7.8,2/7/19,10.5,1,253,442
2.24,2/7/19,3.7,1,253,458
7.58,2/7/19,9.1,1,253,499
9.38,2/7/19,13,1,253,520
12.88,2/7/19,22.65,1,253,564
7.84,2/7/19,10,1,253,615
3.91,2/7/19,5.85,1,253,617
6.49,2/7/19,7.8,2,253,628
3.16,2/7/19,5.3,2,254,26
4.88,2/7/19,14.55,2,254,55
1.1,2/7/19,2.95,1,254,132
82.61,2/7/19,155,1,254,264
11.25,2/7/19,15,1,254,1723
2.28,2/7/19,4.45,2,260,181
2.2,2/7/19,2.68,2,263,6
1.23,2/7/19,1.7,2,263,12
1.4,2/7/19,3.8,2,263,27
1.87,2/7/19,2.9,1,263,248
2.02,2/7/19,2.55,2,263,284
8.38,2/7/19,17.1,1,263,314
1.14,2/7/19,1.4,1,263,350
1.4,2/7/19,2.8,8,263,419
2.34,2/7/19,3.25,2,263,426
1.52,2/7/19,1.95,1,263,519
2.76,2/7/19,3.95,1,263,537
4.79,2/7/19,7.2,1,265,13
1.59,2/7/19,4.2,1,265,27
14.52,2/7/19,26,1,265,86
17.07,2/7/19,28.5,1,265,138
24.95,2/7/19,30.4,9.54,265,185
3.75,2/7/19,11.8,1,265,282
17.02,2/7/19,25.5,1,265,292
2.68,2/7/19,4.5,3,265,298
4,2/7/19,7.75,6,265,325
8.97,2/7/19,15.6,1,265,659
4.15,2/7/19,8.55,2,265,673
2.33,2/7/19,6.2,1,265,885
10.05,2/7/19,17.5,2.98,265,935
2.87,2/7/19,5.3,8,265,1268
10.72,2/7/19,17.7,1.33,265,1326
3.05,2/7/19,4.6,2,265,2098
1.93,2/7/19,3,1,265,3220
19.43,2/7/19,40,1,265,3402
7.9,2/7/19,9.9,2.18,272,28
1.08,2/7/19,1.5,60,272,39
5,2/7/19,6,1,272,135
16.54,2/7/19,22.8,8.95,272,376
7.1,2/7/19,7.5,1,272,596
7.9,2/7/19,11.35,2.32,278,28
3.34,2/7/19,4.85,1,278,29
3.44,2/7/19,5.5,1,278,59
3.6,2/7/19,9.99,1,278,225
14.77,2/7/19,25.8,1,278,324
5.69,2/7/19,10.6,1,278,326
13.63,2/7/19,24.2,1,278,379
1.59,2/7/19,2.2,1,278,419
3.78,2/7/19,7.2,1,278,550
1.25,2/7/19,2.35,1,278,555
8.1,2/7/19,9.6,1,278,576
9.97,2/7/19,10.35,1,278,587
0.87,2/7/19,1.65,1,278,631
9.05,2/7/19,12.6,1.83,278,772
9.25,2/7/19,10.8,2.27,278,1011
10.07,2/7/19,16.6,1.13,278,1144
3.59,2/7/19,8.95,1,279,26
4.29,2/7/19,9.5,1,279,240
1.3,2/7/19,3.85,1,279,350
15.5,2/7/19,20.5,1,279,393
7.8,2/7/19,11.2,1,279,442
2.59,2/7/19,3.4,1,283,181
1.94,2/7/19,2.75,16,283,251
2.3,2/7/19,3.5,4,283,284
7.55,2/7/19,9.65,1,283,672
11.5,2/7/19,14.5,10,283,12874
2.61,2/7/19,6.7,2,285,90
2.59,2/7/19,3.5,4,285,181
14.4,2/7/19,22.35,1,285,486
12.88,2/7/19,22.65,1,285,564
7.47,2/7/19,12.4,1,285,855
4.65,2/7/19,7.2,2,291,40
8.8,2/7/19,13.95,1,291,54
1.1,2/7/19,2.95,1,291,132
0.51,2/7/19,1.55,6,291,200
1.9,2/7/19,4.6,3,291,289
3.14,2/7/19,3.9,2.5,291,293
1.97,2/7/19,4.8,1,291,458
4.85,2/7/19,7.2,1,291,541
11.33,2/7/19,14.5,1,291,564
6.14,2/7/19,10,1,291,569
7.44,2/7/19,9.99,1.56,291,670
5.87,2/7/19,10.65,6,291,683
15.44,2/7/19,23.15,1,291,4378
4.88,2/7/19,10.85,1,296,55
5.02,2/7/19,7.3,3,296,198
11.25,2/7/19,14.3,1,296,204
7.2,2/7/19,8.6,1,296,405
11.53,2/7/19,13.2,1,296,472
11.25,2/7/19,15,2,296,544
7.3,2/7/19,13.4,2,296,604
3.43,2/7/19,3.95,3,296,650
17,2/7/19,25,2,296,141247
4.17,2/7/19,4.65,3,301,250
7,2/7/19,10.8,3.58,301,385
4.88,2/7/19,5.6,3,301,560
6.23,2/7/19,13.5,3.15,302,118
3.61,2/7/19,5.2,7.43,302,257
1.97,2/7/19,3.8,10,302,295
4.03,2/7/19,13.15,1,302,411
4.76,2/7/19,6.95,3.22,302,467
3.44,2/7/19,5.2,3,302,617
4.31,2/7/19,7.3,2,302,731
3.24,2/7/19,3.2,1,303,67
4.27,2/7/19,5.95,1,303,106
13.84,2/7/19,22.4,1,303,529
12.21,2/7/19,17.75,1,303,581
3.78,2/7/19,7.1,6.38,304,68
4.38,2/7/19,7.9,10,304,476
2.94,2/7/19,6.5,1,307,29
1.95,2/7/19,4.5,1,307,88
4.27,2/7/19,6.55,1,307,106
6.51,2/7/19,10.15,1,307,144
4.74,2/7/19,8.5,1,307,294
4.89,2/7/19,7.05,1,307,306
13,2/7/19,14.95,1,307,324
5.72,2/7/19,6.5,1,307,468
14.96,2/7/19,20.2,1,307,522
7.86,2/7/19,14.4,1,307,590
14.04,2/7/19,18.95,1,307,2048
7.25,2/7/19,12.7,1,307,2995
5.61,2/7/19,13.45,1,307,3495
8.45,2/7/19,11.4,1,307,18205
3.33,2/7/19,6.25,6.3,310,68
0.62,2/7/19,1.25,19.62,310,195
11.25,2/7/19,17.5,1,310,544
11.25,2/7/19,17.5,1,310,883
1.51,2/7/19,3,1,312,408
3.14,2/7/19,4.8,1,312,537
1.31,2/7/19,2.2,4,312,609
3.9,2/7/19,5.3,1,312,650
10.66,2/7/19,17.5,1,312,674
2.65,2/7/19,5.9,1,312,4457
46.36,2/7/19,65,1,313,23
8,2/7/19,10,1,313,51
5.54,2/7/19,11.9,1,313,55
4.1,2/7/19,4.7,2.52,313,257
14.4,2/7/19,17.5,1,313,371
12.14,2/7/19,29.75,1,313,526
16.6,2/7/19,19.6,1,313,633
3.9,2/7/19,4.8,6,313,650
2.83,2/7/19,3.55,6,313,653
7.62,2/7/19,10.5,1.91,313,658
10.66,2/7/19,15.95,2,313,674
8,2/7/19,10,1,313,1917
7.3,2/7/19,9.8,10,314,35
8.96,2/7/19,12,2,314,44
4.1,2/7/19,5.25,2.55,314,257
8.96,2/7/19,10.95,3.7,314,288
6.18,2/7/19,8.6,1,314,303
7.8,2/7/19,9.75,3,314,442
12.14,2/7/19,30,1,314,526
3.3,2/7/19,4.9,2,314,640
13.55,2/7/19,28.6,2,315,49
3.02,2/7/19,6.4,3,315,71
7.39,2/7/19,11.7,2,315,171
13.18,2/7/19,26.5,1,315,366
3.26,2/7/19,8.2,1,315,428
1.55,2/7/19,2.45,8,316,153
5.11,2/7/19,12.9,1,316,340
13.18,2/7/19,26.5,1,316,366
3.02,2/7/19,5.65,1,316,395
3.99,2/7/19,6.8,1,316,5446
1.08,2/7/19,1.65,16,326,39
6.18,2/7/19,12.65,1,326,303
13.4,2/7/19,18,3,326,475
15.73,2/7/19,25.4,1,326,529
8,2/7/19,17.65,1,326,546
8.28,2/7/19,11.9,1,326,556
13.85,2/7/19,24.25,3.68,326,632
5.77,2/7/19,7.65,1.39,326,1038
7.96,2/7/19,11.6,1,326,2230
5.54,2/7/19,11.9,1,328,55
45.45,2/7/19,58,1,328,145
1.3,2/7/19,2.4,1,328,350
4.5,2/7/19,5,5,328,404
13.4,2/7/19,18.5,1,328,475
3.91,2/7/19,5.9,2,328,617
8.5,2/7/19,13.65,4.63,329,448
7.9,2/7/19,10.2,2.54,330,28
3.78,2/7/19,4.8,12.66,330,68
2.22,2/7/19,4.7,2,330,88
8.27,2/7/19,15.7,4.43,330,376
7.84,2/7/19,11.55,1,330,615
17,2/7/19,21.3,2,330,619
4.88,2/7/19,6.9,1,330,1438
15.5,2/7/19,19.5,1,333,393
8.9,2/7/19,10.7,1,333,482
2.73,2/7/19,4.8,1,333,675
12.78,2/7/19,18.99,1,337,76
0.22,2/7/19,1.3,1,337,647
10.66,2/7/19,18,2,337,674
2.2,2/7/19,3.8,1,338,6
9.72,2/7/19,14.45,1,338,213
4.64,2/7/19,9.1,1,338,274
8.38,2/7/19,13.95,1,338,314
31.81,2/7/19,47.5,1,338,469
1.98,2/7/19,4.3,1,338,676
3.34,2/7/19,9.4,2,341,29
6.75,2/7/19,11.8,1,341,70
13.3,2/7/19,19,2,341,313
3.9,2/7/19,8.25,1,341,425
3.52,2/7/19,7,1,341,606
16.1,2/7/19,26.6,1,341,1327
1.1,2/7/19,1.75,5,341,3548
2.5,2/7/19,3,1,346,6
6.29,2/7/19,9.65,1,346,21
7.3,2/7/19,8.3,3,346,35
15,2/7/19,18.75,1,346,302
3.9,2/7/19,5.5,1,346,650
6.86,2/7/19,14.7,1,347,442
11.79,2/7/19,16.8,2,347,475
0,2/7/19,0,1,347,518
12.32,2/7/19,19.1,1,347,575
12.1,2/7/19,14.5,10,349,352
9.33,2/7/19,15,1,350,2
7.9,2/7/19,15.75,2.31,350,28
17.91,2/7/19,21.9,1,350,400
5.16,2/7/19,8.5,1,350,406
6.98,2/7/19,11.2,2,350,569
2.22,2/7/19,3.25,2,355,88
11.45,2/7/19,14.3,1,355,115
2.3,2/7/19,3,2,355,284
1.59,2/7/19,2.3,2,355,419
3.9,2/7/19,5,1,355,425
7.9,2/7/19,9.99,2.44,357,28
2.08,2/7/19,2.99,2,357,207
13.78,2/7/19,17.9,1,357,435
12.19,2/7/19,14.9,1,357,459
18.91,2/7/19,26,1,357,489
1.55,2/7/19,1.99,3,357,498
8.46,2/7/19,10.7,1.52,357,670
3.24,2/7/19,9.7,1,358,67
0.75,2/7/19,2.25,4,358,107
6.51,2/7/19,9,1,358,144
1.83,2/7/19,4.05,12,358,207
4.5,2/7/19,6.25,2,358,340
1.52,2/7/19,2.15,1,358,519
4.5,2/7/19,6.75,2,360,340
7.25,2/7/19,9.9,1.4,360,343
3.57,2/7/19,4.2,5,370,293
1.3,2/7/19,3.5,2,370,350
24.08,2/7/19,40,1,370,384
4.3,2/7/19,7.2,2,370,539
13.07,2/7/19,16.5,1,370,1806
12.9,2/7/19,21,1,373,116
3.61,2/7/19,5.4,5.05,373,257
10.5,2/7/19,22.8,1,373,283
11.79,2/7/19,18.1,1,373,475
11.33,2/7/19,17,2,373,564
13.2,2/7/19,21.1,1,373,3067
17.1,2/7/19,36,1,373,3402
7.69,2/7/19,13.05,5,387,14
6.67,2/7/19,8,36,387,108
1.36,2/7/19,1.65,10,387,498
6.77,2/7/19,12,6,387,646
3.59,2/7/19,6,1,390,26
3.44,2/7/19,5.9,1,390,59
2.25,2/7/19,3.2,3,390,65
15.5,2/7/19,18,1,390,393
8.16,2/7/19,12.5,1,390,587
3.91,2/7/19,5.8,3,390,617
1.35,2/7/19,3.45,1,398,4
7.3,2/7/19,10.5,2,398,35
8.96,2/7/19,13.99,1,398,44
3.68,2/7/19,7.2,1,398,67
3.78,2/7/19,5.5,6.57,398,68
6,2/7/19,8,3.98,398,163
4.29,2/7/19,4.5,4,398,240
3.57,2/7/19,4.8,2.5,398,293
5.39,2/7/19,9,1,398,294
3.79,2/7/19,4.65,1,398,308
1.61,2/7/19,5.25,2,398,355
8.8,2/7/19,22,1,398,365
1.81,2/7/19,3.6,2.5,398,390
3.26,2/7/19,6.75,4,398,428
13.78,2/7/19,18.25,1,398,435
13.4,2/7/19,18.5,1,398,475
3.9,2/7/19,5.25,6,398,650
3.45,1/9/19,4.8,5,152220,291417
26.41,1/9/19,31.07,1,152221,290940
26.41,1/9/19,31.07,1,152221,291290
45.91,1/9/19,55,1,152221,291401
22.91,1/9/19,26.95,1,152221,291432
22.91,1/9/19,26.95,1,152224,291432
22.41,1/9/19,17.58,1,152224,291941
20.32,1/9/19,23.9,1,152224,302609
31.25,1/9/19,36.76,1,152227,290851
26.41,1/9/19,31.07,2,152227,290940
14.94,1/9/19,17.58,1,152227,290976
21.13,1/9/19,24.86,1,152227,291119
26.41,1/9/19,31.07,1,152227,291290
22.41,1/9/19,26.37,1,152227,291323
45.91,1/9/19,55.65,1,152227,291402
22.91,1/9/19,26.95,1,152227,291432
21.08,1/9/19,24.8,1,152227,291507
19.74,1/9/19,23.22,1,152227,291524
46.01,1/9/19,54.13,1,152227,291526
37.43,1/9/19,44.04,1,152227,291711
26.41,1/9/19,31.07,2,152227,291860
22.19,1/9/19,26.1,1,152227,291872
33.65,1/9/19,39.59,1,152227,291915
21.13,1/9/19,24.86,1,152239,291119
26.41,1/9/19,31.07,1,152239,291290
16.97,1/9/19,25.49,1,152239,291300
21.33,1/9/19,29,1,152239,291373
22.41,1/9/19,26.37,1,152239,292065
11.2,1/9/19,17.04,1,152239,292187
30,1/9/19,39,1,152240,291905
22.5,1/9/19,26.75,1,152266,291231
26.41,1/9/19,31.07,1,152266,291290
11.56,1/9/19,17.34,0.5,152266,291342
23.7,1/9/19,31.25,1,152266,291379
11.2,1/9/19,15.13,1,152266,292187
31.32,1/9/19,36.76,1,152269,291142
26.41,1/9/19,31.07,1,152269,291290
22.41,1/9/19,26.37,1,152269,291323
45.91,1/9/19,55,1,152269,291401
46.01,1/9/19,54.13,1,152269,291526
26.22,1/9/19,34.96,1,152269,291820
22.19,1/9/19,26.1,1,152269,291872
24.29,1/9/19,28.58,1,152269,291945
31.32,1/9/19,36.76,1,152274,291142
26.41,1/9/19,31.07,1,152274,291290
32.56,1/9/19,35,1,152274,291448
26.38,1/9/19,27.7,6,152275,290895
9.96,1/9/19,11.75,4,152275,291715
12.25,1/9/19,12.5,2,152275,291922
6.66,1/9/19,8.5,6,152275,291948
15.95,1/9/19,18.5,2,152278,291209
40.56,1/9/19,47,1,152278,291588
21.02,1/9/19,24.5,2,152278,291760
16.26,1/9/19,18.7,1,152278,291887
19.27,1/9/19,31.02,3,152279,291939
6.6,1/9/19,8.85,3,152281,290905
28.89,1/9/19,33.25,1,152281,290975
6.5,1/9/19,11.78,3,152281,291013
33.36,1/9/19,38.5,1,152281,291157
15.95,1/9/19,18.5,3,152281,291209
28.89,1/9/19,33.25,1,152281,291358
6.6,1/9/19,8.9,1,152281,291604
6.6,1/9/19,8.9,1,152281,291646
6.6,1/9/19,8.59,3,152281,292047
19.36,1/9/19,24.4,1,152293,291508
19.36,1/9/19,24.2,1,152293,292027
41.12,1/9/19,48.4,1,152295,291349
26.52,1/9/19,31.2,1,152295,291494
31.25,1/9/19,36.76,1,152296,290851
33.65,1/9/19,39.59,1,152296,291915
22.41,1/9/19,26.37,1,152296,292065
26.37,1/9/19,17.58,1,152296,292132
8.32,1/9/19,9.51,4,152304,291672
43,1/9/19,49.46,1,152305,290835
15.95,1/9/19,21.35,1,152305,291209
15.52,1/9/19,20.5,1,152305,291239
20.48,1/9/19,29.85,1,152305,291369
14.16,1/9/19,17.7,1,152306,291032
14.16,1/9/19,17.7,1,152306,328030
37.5,1/9/19,44,3,152312,291801
1.49,1/9/19,1.75,4,152318,302497
26.41,1/9/19,31.07,1,152325,290940
26.41,1/9/19,31.07,1,152325,291290
46.01,1/9/19,54.13,1,152325,291526
37.43,1/9/19,44.04,1,152325,291711
26.38,1/9/19,33.5,1,152330,290895
3.09,1/9/19,4,4,152330,291197
45.91,1/9/19,55,1,152330,291401
22.37,1/9/19,25.6,1,152330,291465
11.02,1/9/19,15.28,1,152330,291998
3.09,1/9/19,5.05,4,152330,292201
22.46,1/9/19,28.08,2,152335,290930
43,1/9/19,48.4,1,152337,290835
9,1/9/19,10.49,1,152337,291175
3.16,1/9/19,3.5,4,152337,291314
6.3,1/9/19,8.75,3,152337,291397
3.45,1/9/19,4.2,3,152337,291417
4.49,1/9/19,7.15,1,152337,291484
3.66,1/9/19,4.65,2,152337,291515
11.66,1/9/19,15.54,1,152337,291702
26.6,1/9/19,33.34,1,152337,292107
2.45,1/9/19,3.5,3,152337,292127
6.14,1/9/19,5.99,4,152339,290942
14.79,1/9/19,18.71,1,152339,291098
3.02,1/9/19,40.2,1,152339,291199
6.27,1/9/19,7.21,10,152339,291339
6.08,1/9/19,6.99,2,152339,291825
13.18,1/9/19,11.68,2,152339,291975
7.49,1/9/19,8.61,1,152339,292040
15.55,1/9/19,17.79,1,152339,292130
8.1,1/9/19,10.12,1,152339,328144
26.41,1/9/19,31.07,1,152342,290940
22.41,1/9/19,26.37,1,152342,290947
21.13,1/9/19,24.86,1,152342,291119
26.41,1/9/19,31.07,1,152342,291290
26.52,1/9/19,31.2,1,152342,291494
19.36,1/9/19,24.4,1,152342,291508
10.5,1/9/19,13.12,1,152342,291657
22.97,1/9/19,36.89,1,152342,291744
26.22,1/9/19,34.96,1,152342,291820
26.41,1/9/19,31.07,1,152342,291860
22.19,1/9/19,26.1,1,152342,291872
14.74,1/9/19,19.5,0.5,152345,290848
16.97,1/9/19,21.11,1,152350,291300
36.39,1/9/19,48.35,1,152350,291431
27,1/9/19,33.75,1,152350,291999
22.87,1/9/19,30.2,1,152359,291587
11.31,1/9/19,15.4,1,152359,291645
-10.04,1/9/19,-13.38,1,152359,291972
9.5,1/9/19,13.3,1,152359,292077
3.09,1/9/19,3.8,1,152360,291197
8.85,1/9/19,11,1,152360,291329
3.09,1/9/19,4.95,1,152360,291571
11.66,1/9/19,14,1,152360,291702
3.09,1/9/19,3.8,1,152360,292201
26.41,1/9/19,31.07,1,152362,290940
22.41,1/9/19,26.37,1,152362,290947
22.41,1/9/19,26.37,1,152362,291323
22.41,1/9/19,17.58,1,152362,291749
45.91,1/9/19,54,1,152362,291808
22.41,1/9/19,26.37,1,152362,291891
22.41,1/9/19,26.37,1,152362,291926
19.36,1/9/19,24.2,1,152362,292027
22.41,1/9/19,26.37,1,152362,292065
9.44,1/9/19,12.58,1,152363,291855
43,1/9/19,48.89,3,152366,290835
3.09,1/9/19,4.95,2,152366,291197
4.1,1/9/19,5.46,4,152366,291557
26.41,1/9/19,31.07,1,152375,291290
11.2,1/9/19,16,1,152375,292187
