last_delivered,period,outlier,month_value,price,active,customer_id,product_id
2019-02-28,10,14,78.52,18.12,t,152453,292009
2019-02-25,11,25,69.95,13.99,t,2001,44
2019-02-22,19,29,19.99,19.99,t,179999,233
2019-02-15,23,37,44,10.5,t,2370,28
2019-03-01,8,16,51.15,4.65,t,358,617
2019-03-01,10,16,59.4,14.85,t,743,213
2019-02-27,42,51,7,7,t,12494,433
2019-02-21,44,53,33,33,t,152453,292070
2019-02-27,365,366,0,10.65,t,21812,683
2019-02-12,8,10,50.32,12.58,t,152453,291855
2019-03-02,30,74,152.83,8.99,t,1829,412
2019-02-21,17,39,63.2,5.3,t,4545,257
2019-01-29,54,65,11.99,11.99,t,1958,382
2018-12-10,365,366,0,85,t,2390,387
2019-01-29,365,366,0,8.2,t,1958,428
2019-03-02,41,72,63,6.3,t,141791,463
2019-01-29,47,83,13.25,13.25,t,1958,520
2019-01-29,42,51,31,31,t,1958,526
2019-01-29,365,366,0,19.99,t,1958,615
2019-01-23,365,366,0,21.75,t,358,585
2019-01-29,68,82,11.25,11.25,t,1958,641
2019-01-02,365,366,0,3.3,t,184,1063
2019-02-21,365,366,0,14.59,t,4545,291
2019-01-29,365,366,0,44.5,t,1958,1089
2019-01-29,24,29,0,11.55,t,2001,21
2019-01-29,14,17,0,28.6,t,2001,49
2019-02-20,365,366,0,4.25,t,4545,72
2019-03-02,27,60,11.25,4.5,t,142093,207
2019-02-20,365,366,0,18.8,t,4545,435
2019-02-09,365,366,0,42,t,152501,292021
2019-02-28,35,46,31.5,21,t,152453,292095
2019-02-22,28,34,25.5,8.5,t,152504,292047
2019-01-22,365,366,39.25,78.5,t,152218,291930
2019-02-26,20,45,53.6,6.7,t,228,123
2019-02-11,22,30,6.38,2.55,t,206,458
2018-12-20,10,12,0,13.3,t,2996,288
2019-03-01,37,61,45.75,30.5,t,225,666
2019-01-03,80,96,10.9,10.9,t,190,877
2019-01-24,7,12,0,5.45,t,368,476
2018-12-10,13,16,20.4,6.8,t,2909,106
2018-12-10,365,366,0,63,t,2996,446
2019-02-06,29,31,38.6,38.6,t,152508,291361
2019-01-29,10,20,128.95,16.82,t,152453,292106
2019-02-12,30,45,45.05,30.03,t,152509,292005
2019-02-06,365,366,0,54.13,t,152508,291526
2019-02-06,21,33,79.2,39.6,t,152508,291637
2018-12-10,365,366,0,13.05,t,3316,14
2018-12-10,365,366,0,14.3,t,3316,28
2018-12-10,28,34,8.7,2.9,t,3316,178
2018-12-10,365,366,0,3.9,t,3316,551
2018-12-10,365,366,0,37.4,t,3316,652
2019-01-02,365,366,0,10.6,t,192,220
2019-02-12,41,50,0,0,t,209,518
2019-01-28,33,39,35.5,35.5,t,206,12624
2019-02-21,65,78,142,71,t,228,373
2018-12-18,21,26,55.2,18.4,t,228,487
2018-12-28,365,366,0,4,t,1829,509
2019-02-05,23,38,13,6.5,t,243,583
2019-01-14,365,366,14,3.5,t,152218,292037
2019-02-14,365,366,0,21.3,t,152510,291897
2019-02-20,365,366,0,9.5,t,4545,494
2019-01-08,365,366,36.89,36.89,t,152219,291744
2019-02-06,58,70,31.5,10.5,t,3316,412
2018-12-31,21,26,19.6,9.8,t,3316,11
2019-02-20,365,366,0,8.3,t,4747,123
2019-02-20,78,94,72,7.2,t,4747,645
2019-02-20,25,30,18.9,9.45,t,4747,117251
2018-12-31,21,26,10.8,5.4,t,3316,78
2019-02-26,17,23,12.4,6.2,t,44352,541
2019-02-28,10,22,52,6.5,t,228,282
2019-02-28,24,40,231.23,101.5,t,238,378
2019-02-01,365,366,0,36.76,t,152515,290851
2019-02-19,9,13,60.77,9.35,t,209,556
2019-02-19,52,83,273,19.5,t,228,86
2019-02-19,49,76,82,20.5,t,228,292
2018-12-22,365,366,0,3.06,t,254,4975
2019-02-15,44,53,9.53,9.53,t,152454,291077
2019-02-18,16,32,63.8,15.95,t,212,349
2018-12-21,365,366,0,1.6,t,254,2357
2019-02-25,23,33,77,5.65,t,212,395
2018-12-10,365,366,0,7.5,t,4545,473
2019-02-25,14,20,187.31,68.11,t,152517,291798
2018-12-10,365,366,0,7.85,t,4545,1006
2019-02-01,365,366,0,11.37,t,152454,291036
2019-02-05,39,47,4.15,4.15,t,2370,141
2018-12-10,365,366,0,36,t,4747,356
2018-12-10,365,366,0,10.9,t,4747,877
2019-03-01,8,10,100.69,54.92,t,152518,290835
2019-03-01,5,10,38.95,2.05,t,209,686
2018-12-10,365,366,0,9.3,t,5210,484
2019-01-08,29,51,11.22,5.61,t,4545,67
2019-02-21,22,27,18.6,18.6,t,2171,614
2019-02-22,27,33,24,16,t,392,144
2018-12-10,11,14,21.6,21.6,t,5210,63731
2019-01-25,365,366,10.2,10.2,t,152454,290948
2019-02-23,28,53,19.5,7.8,t,1113,683
2019-02-23,38,48,28.2,18.4,t,2238,435
2019-01-24,365,366,0,5.4,t,383,514
2019-01-24,47,62,23,23,t,383,589
2019-02-08,23,30,89.85,29.95,t,152454,290895
2019-01-24,35,42,11.2,11.2,t,390,21
2019-03-02,12,17,36,13.5,t,216,31
2019-03-02,8,12,74,18.5,t,383,242128
2019-01-16,365,366,15.28,15.28,t,152220,291998
2018-12-10,32,44,309.5,57.5,t,7071,145
2018-12-10,365,366,0,12.4,t,7071,187
2018-12-10,13,16,10.95,10.95,t,7071,482
2018-12-10,56,68,38.4,19.2,t,7071,872
2018-12-10,56,68,38.4,19.2,t,7071,883
2018-12-10,365,366,0,19.2,t,7071,912
2018-12-10,365,366,0,17.6,t,7071,12123
2019-03-01,8,10,34.17,23.3,t,152518,290887
2019-01-11,365,366,14.5,14.5,t,152454,291062
2019-01-29,365,366,0,23.75,t,2001,435
2019-01-25,23,28,87,29,t,152454,290970
2019-03-01,16,33,13.73,5.15,t,673,650
2019-01-29,365,366,0,8.9,t,2238,268
2019-01-29,39,40,138.6,19.8,t,2238,292
2019-02-26,28,34,45.98,22.99,t,2238,529
2019-02-11,20,28,116,8,t,152517,291788
2019-01-29,365,366,0,8.7,t,2238,412
2019-02-26,57,102,22.05,4.41,t,5210,454
2019-02-28,11,19,37.57,4.9,t,228,640
2019-01-02,365,366,0,5.3,t,215,249
2019-01-29,365,366,0,11.5,t,2240,290
2019-02-27,13,19,117.23,26.05,t,392,400
2019-01-29,365,366,0,8.7,t,2240,414
2019-02-12,365,366,0,8.5,t,1174,48
2019-01-29,365,366,0,14.5,t,2240,1244
2019-01-29,25,35,28.2,9.4,t,2370,210
2019-02-20,365,366,0,6.25,t,5210,68
2019-02-28,80,96,8.6,8.6,t,5210,106
2019-01-29,20,24,0,23,t,2394,292
2019-02-26,26,30,7.05,7.05,t,47553,411
2019-02-14,30,43,23.4,5.2,t,4545,10
2019-02-12,365,366,0,17.5,t,1174,162
2019-02-26,365,366,0,15.75,t,47553,432
2019-02-19,21,26,18.6,3.1,t,2394,359
2019-02-26,12,15,0,14,t,47553,615
2019-03-01,15,28,79.33,34,t,152518,291136
2019-02-13,63,76,31.58,31.58,t,152224,291430
2019-03-01,15,30,17.47,6.55,t,216,106
2019-01-25,27,42,26.95,3.85,t,217,428
2019-02-28,48,85,24.92,14.95,t,216,324
2018-12-29,43,60,196,49,t,230,536
2019-02-28,19,28,48.33,14.5,t,217,54
2019-03-01,16,40,46.93,10.1,t,217,343
2019-02-20,17,30,37.5,12.5,t,410,54
2019-03-01,9,10,52.08,6.25,t,152454,291082
2019-02-25,14,25,60.75,13.5,t,219,520
2019-02-27,12,19,348.25,29.85,t,152520,291369
2019-02-19,22,42,48.4,4.4,t,228,777
2019-03-01,20,28,100.63,28.75,t,152520,292216
2019-01-25,365,366,18.95,18.95,t,152454,291190
2019-02-26,29,45,83.2,5.2,t,228,645
2019-01-30,34,49,52.5,7.5,t,230,10
2019-03-01,15,27,57.28,9.25,t,217,412
2018-12-14,63,76,21.65,21.65,t,682,138
2019-02-23,10,19,58.18,8.95,t,230,26
2018-12-10,33,49,9.95,9.95,t,61146,56
2018-12-12,365,366,26.37,26.37,t,152224,291439
2019-01-16,37,45,3.7,3.7,t,97562,198
2019-02-26,25,40,123.5,6.5,t,228,668
2019-02-23,17,34,58.2,19.4,t,230,472
2019-03-01,10,17,257.77,42,t,217,469
2018-12-10,365,366,0,2.05,t,68834,345
2018-12-10,365,366,0,11.4,t,68834,467
2019-02-21,11,23,93.6,10.4,t,228,641
2019-01-24,31,39,121.43,7.2,t,394,163
2019-01-26,27,38,32.3,3.8,t,230,284
2018-12-18,365,366,0,84,t,228,804
2018-12-12,365,366,29.88,29.88,t,152224,291792
2019-01-26,25,34,83.25,18.5,t,232,475
2019-01-23,365,366,54,54,t,152224,291808
2019-02-27,30,44,23.7,3.95,t,68617,198
2019-02-21,14,17,0,3.1,t,5210,181
2019-02-13,21,28,80.85,26.95,t,152224,291432
2018-12-18,365,366,0,20,t,232,584
2019-01-29,365,366,0,10.9,t,2394,877
2019-01-29,61,74,16,16,t,2431,144
2019-01-29,365,366,0,40,t,2431,260
2019-02-26,22,43,42,3,t,3591,88
2019-01-29,37,46,21,10.5,t,2431,412
2019-03-02,8,14,318.5,19.5,t,230,113
2019-01-07,20,28,28.8,9.6,t,97562,144
2019-02-27,365,366,0,17.2,t,68617,335
2019-02-26,20,36,3.7,1.85,t,5210,609
2019-01-11,21,35,15.75,4.5,t,60652,29
2019-01-11,28,47,63.75,42.5,t,60652,574
2019-01-02,23,28,9.4,9.4,t,97562,29
2019-03-02,6,10,1012.2,53.4,t,230,469
2019-01-23,49,61,15.75,10.5,t,410,335
2019-02-26,3,11,0,4.7,t,47553,1676
2019-01-23,365,366,0,19.95,t,410,407
2019-01-23,365,366,0,8.7,t,410,494
2019-01-29,37,58,33.9,22,t,3591,280
2019-03-01,17,33,28.7,12.3,t,235,83
2019-03-02,82,99,11.2,5.6,t,43788,348
2019-02-13,9,10,76.5,15.3,t,392,2230
2019-02-28,9,18,46.13,8.65,t,235,282
2019-02-12,40,48,22.63,13.8,t,226,670
2019-01-17,61,97,6.2,6.2,t,226,308
2019-02-25,12,18,194.17,43.15,t,232,469
2018-12-10,76,92,4.6,4.6,t,98545,339
2019-02-26,365,366,102.6,51.3,t,152379,290872
2019-02-19,26,36,22.61,9.8,t,237,28
2019-02-08,15,32,48.4,18.15,t,235,204
2019-02-19,21,38,7.5,5,t,237,308
2018-12-14,365,366,0,21.5,t,682,272
2018-12-14,63,76,21.6,21.6,t,682,292
2019-02-25,17,31,46.5,15.5,t,237,54
2019-02-25,8,13,93.75,6.25,t,237,663
2018-12-10,365,366,0,3.6,t,102492,65
2019-02-01,32,41,25.5,17,t,112720,564
2019-02-22,11,27,48.13,8.75,t,235,431
2019-03-01,7,13,125.33,47,t,152454,291258
2019-01-25,63,76,11.38,22.75,t,152454,291405
2018-12-10,365,366,0,2.1,t,105265,609
2019-02-22,19,38,11.38,4.55,t,235,440
2019-02-19,20,36,178.2,9.9,t,3591,683
2018-12-10,365,366,0,20,t,105265,288444
2018-12-10,35,53,20.85,13.9,t,112720,56
2019-03-02,40,57,11.9,11.9,t,226,225
2019-02-21,28,47,38.2,19.1,t,235,452
2019-03-01,9,10,142.46,8.38,t,152454,291270
2019-02-26,15,24,146.3,15.4,t,411,115
2019-01-05,365,366,7.8,15.6,t,152225,290888
2018-12-10,12,15,15.7,15.7,t,112720,893
2019-03-02,10,18,15,3,t,235,458
2018-12-10,365,366,0,60,t,112720,55146
2019-02-22,56,93,5,2.5,t,303,440
2019-02-14,33,56,19.73,13.15,t,411,2
2019-01-18,365,366,7.46,29.84,t,152454,291465
2018-12-18,365,366,0,8.5,t,237,186
2019-01-07,28,35,5.7,5.7,t,97562,171970
2019-02-14,49,87,29.9,29.9,t,411,547
2018-12-18,365,366,0,6,t,237,1418
2019-02-25,9,13,66,5.5,t,5891,106
2019-01-25,23,28,42,21,t,152454,291939
2019-01-31,36,65,37.83,16.5,t,411,127
2019-02-27,24,36,42.38,16.95,t,235,335
2019-02-28,6,10,72.5,8.7,t,235,641
2019-02-28,16,20,49.7,7.1,t,1174,1778
2019-02-15,27,39,6.4,4.8,t,152454,291417
2019-02-27,10,16,73.42,12.35,t,3920,105
2019-02-09,14,22,42.17,11.5,t,226,56
2019-03-01,365,366,0,22.95,t,152454,291638
2018-12-31,21,26,71.25,23.75,t,112720,435
2019-02-21,37,52,65.85,21.95,t,307,627
2019-02-08,37,45,24.3,0.81,t,152454,291728
2019-02-12,45,66,81.16,40.58,t,152530,292084
2019-03-01,35,42,28,28,t,152454,292011
2019-02-12,11,20,163.29,29.8,t,235,141247
2019-02-01,35,36,39.03,39.03,t,152530,291157
2019-01-03,365,366,0,13.3,t,233,494
2019-01-03,365,366,0,6.5,t,233,717
2019-01-03,365,366,0,4.15,t,233,2368
2019-01-29,56,68,17.95,17.95,t,3949,515
2019-02-01,365,366,0,29,t,152530,356818
2019-02-20,46,68,9.7,9.7,t,5891,587
2019-02-14,365,366,0,40.91,t,152529,343903
2019-02-13,13,35,25.7,25.7,t,112720,2173
2019-02-08,37,40,45,30,t,152454,291881
2019-02-28,12,22,35.93,9.8,t,152530,291264
2019-02-28,15,20,79.2,29.7,t,237,1130
2018-12-29,16,25,38.8,3,t,240,37
2019-02-20,26,48,125.08,19.75,t,152226,291054
2019-02-25,29,33,10.4,10.4,t,236,641
2019-02-26,7,10,248.8,62.2,t,152379,291389
2019-02-14,27,33,63.7,31.85,t,152226,290975
2019-01-25,49,59,8,8,t,152454,292078
2019-01-23,42,69,15.9,7.95,t,2781,228
2018-12-31,29,41,52.52,3.5,t,145725,181
2018-12-12,365,366,0,35.5,t,2781,76770
2018-12-12,365,366,0,24.3,t,2781,154899
2019-03-02,12,21,95.54,10.4,t,249,28
2018-12-22,44,53,31.6,31.6,t,314,652
2019-02-20,365,366,34.96,34.96,t,152394,291820
2018-12-22,32,39,5.5,5.5,t,314,1817
2018-12-11,13,16,8.1,8.1,t,145725,11
2019-01-05,43,52,51.12,34.08,t,152226,291047
2019-01-07,26,36,37.2,18,t,145725,475
2019-01-02,365,366,24,24,t,237,529
2019-01-05,17,34,36.5,7.3,t,240,11
2019-03-01,42,51,16.5,16.5,t,152454,292170
2018-12-14,12,21,8.1,8.1,f,2781,681
2018-12-18,19,26,59.68,8,t,240,163
2019-03-01,28,34,24.86,24.86,t,152531,291119
2019-02-19,35,62,4.4,1.1,t,314,624
2019-02-16,60,93,63.25,33.25,t,240,279988
2018-12-12,5,10,0,56.1,f,2781,469
2019-01-11,49,59,39.5,39.5,t,152454,292021
2019-02-28,15,28,50.13,18.8,t,237,1422
2018-12-14,13,26,35,7,t,2781,1254
2019-03-01,28,34,13.3,41.56,t,152533,291532
2018-12-21,18,22,0,9.35,t,326,541
2019-02-20,8,13,172.5,57.5,t,449,145
2018-12-22,365,366,0,10.9,t,329,557
2019-01-24,365,366,0,12.7,t,437,361
2019-01-24,39,41,99.6,66.4,t,437,387
2019-01-24,39,41,12.5,12.5,t,437,1298
2019-01-30,365,366,0,10.8,t,4545,288
2019-02-28,11,17,90.67,17,t,240,544
2019-02-26,9,17,22.8,5.7,t,249,684
2019-01-02,365,366,31.2,31.2,t,152454,292084
2019-02-02,16,30,51,15.3,t,322,115
2019-02-20,26,35,73.2,36.6,t,1249,627
2019-01-11,365,366,58.5,19.5,t,152454,292109
2019-02-28,11,22,18.05,2.85,t,247,88
2019-03-02,3,10,215.83,3.7,t,249,458
2019-01-09,7,11,168,28,t,331,625
2019-01-19,22,26,93,2.6,t,145725,551
2019-02-02,20,36,40.15,1.65,t,322,540
2019-01-25,365,366,17.2,8.6,t,152454,292168
2019-01-29,7,17,414,14.4,t,3949,283815
2019-02-22,24,49,111.75,11.99,t,252,376
2019-01-29,67,81,6.05,6.05,t,4127,484
2019-02-22,72,122,69.6,17.4,t,2781,444
2019-02-22,39,67,32,16,t,2781,544
2019-02-21,365,366,0,5,t,8647,59
2019-02-16,14,21,49.5,16.5,t,477,115
2019-02-20,8,14,9.4,9.4,t,8355,210
2019-02-21,44,53,11.75,11.75,t,8647,261
2019-02-20,365,366,0,11.5,t,8355,418
2019-02-14,27,69,123.33,74,t,2875,373
2019-01-23,365,366,0,29.9,t,477,547
2019-02-05,365,366,0,26.37,t,152531,291969
2019-02-28,23,29,41.87,12.4,t,443,5647
2019-02-28,14,27,84,28,t,8355,619
2019-02-13,38,55,9.1,9.1,t,2781,144
2019-02-08,36,38,69.66,69.66,t,152226,291447
2019-01-25,23,28,33.63,11.8,t,152226,291329
2018-12-13,365,366,0,12.3,t,683,136
2018-12-31,6,10,102,17,t,142093,473
2019-01-18,49,79,40.43,26.95,t,152226,291432
2019-03-01,57,69,19.5,19.5,t,252,435
2019-02-26,15,22,113.92,31.07,t,152455,290940
2019-02-25,32,54,45.43,11.4,t,97562,670
2019-02-26,20,44,58.01,24.86,t,152455,291119
2018-12-29,46,56,23.03,0,t,102483,151
2019-02-23,39,58,17.92,11.95,t,7124,155
2019-02-12,365,366,0,32,t,1259,427
2019-03-01,28,38,6.89,28.69,t,152537,292148
2019-03-01,28,34,35.28,9.25,t,152537,292156
2019-01-25,14,24,3.3,1.65,t,142093,114
2019-02-09,15,31,47.67,11,t,3920,556
2019-03-01,8,10,42.25,3.25,t,252,458
2018-12-29,73,88,7.2,7.2,t,120205,1092
2019-02-14,48,58,43.36,11.75,t,105265,118
2018-12-29,58,101,3.8,3.05,t,129999,626
2019-02-26,365,366,0,25,t,78767,209723
2018-12-29,15,16,32.7,32.7,t,145932,164
2019-03-01,12,20,14.8,3.7,t,253,284
2019-01-22,17,37,42.25,16.9,t,126920,911
2019-01-30,365,366,0,4.75,t,4545,440
2019-01-28,39,45,36.9,32.2,t,140373,652
2019-02-12,365,366,0,9.2,t,1259,487
2019-03-01,35,52,15.75,3.5,t,519,6
2019-01-29,35,50,116.65,68.4,t,3949,4002
2018-12-28,365,366,0,16,t,109831,439
2018-12-28,365,366,0,36.6,t,109831,574
2019-02-26,365,366,0,25,t,91770,209723
2019-02-28,13,22,18,6,t,253,274
2019-02-06,365,366,0,54.13,t,152382,291526
2019-03-01,29,60,33.33,25.5,t,682,634
2018-12-28,365,366,0,0,t,145109,518
2018-12-18,365,366,29.88,29.88,t,152455,290976
2018-12-28,20,25,17,17,t,145725,269525
2019-03-02,9,18,20.4,4.7,t,5210,284
2018-12-28,365,366,0,70,t,145932,238
2019-03-02,6,10,171,17.1,t,91770,346
2018-12-28,29,35,1.45,1.45,t,145932,631
2019-01-29,35,46,25,25,t,4585,368
2019-01-29,14,20,110.28,36.76,t,152455,290851
2019-02-01,33,56,10.88,68,t,152533,291852
2019-01-29,45,71,102,68,t,152455,290862
2019-01-29,12,15,0,17,t,4585,2972
2019-02-12,365,366,0,7.2,t,1259,539
2019-02-12,68,114,90,30,t,1259,542
2019-02-01,28,38,29.3,22.2,t,152537,292234
2019-01-29,31,74,13.44,1.92,t,7124,12
2019-01-23,365,366,0,6.6,t,519,126
2019-01-23,365,366,0,2.95,t,519,219
2019-01-23,365,366,0,3.05,t,519,600
2019-01-23,365,366,0,3.8,t,519,653
2019-01-23,365,366,0,6.95,t,519,685
2019-02-12,8,12,102.5,20.5,t,1259,577
2019-02-22,23,40,350.7,50.1,t,7212,387
2019-02-28,36,46,29.41,29.41,t,520,510
2019-02-22,23,40,195,65,t,7212,699
2019-02-22,39,51,10.13,6.75,t,7356,11
2019-02-28,42,72,85.8,0.78,t,91020,540
2019-03-01,13,25,120.27,18.99,t,7,113
2018-12-29,365,366,0,5,t,11,304
2019-02-27,8,10,227.85,31.07,t,152227,290940
2019-01-05,60,99,29.6,7.4,t,11,428
2019-02-28,7,12,98.17,15.5,t,7,459
2019-02-23,11,21,179.3,16.3,t,43,12123
2019-03-02,11,17,27,2.7,t,11,458
2019-01-09,365,366,17.58,17.58,t,152227,290976
2019-03-01,18,27,142.13,53.3,t,28,446
2018-12-28,365,366,0,9.2,t,31,351
2019-02-16,28,39,13,6.5,t,38,13
2019-02-27,8,10,90.48,7.54,t,152227,290981
2019-02-27,365,366,26.37,26.37,t,152227,291097
2019-02-26,32,53,22,5.5,t,66,325
2018-12-28,31,38,18.59,7.15,f,52,257
2019-02-11,13,22,22,5.5,t,56,198
2019-02-26,365,366,0,22.15,t,102483,627
2019-02-27,8,10,113.92,31.07,t,152227,291290
2019-02-26,365,366,0,3,t,128070,355
2019-01-07,24,29,4.6,4.6,t,688,339
2019-02-22,56,68,10,10,t,38,569
2019-03-01,42,58,17.2,17.2,t,35,335
2019-02-21,34,59,80,46,t,8857,260
2019-01-08,35,42,42.21,42.21,t,152455,291274
2018-12-28,10,17,48.24,3.85,t,84,562
2019-02-21,82,99,6,3,t,8867,6
2019-02-26,365,366,0,10,t,128070,3272
2018-12-28,365,366,0,16,t,85,482
2018-12-28,365,366,0,6,t,85,537
2018-12-28,365,366,0,11,t,85,137130
2019-03-01,37,63,17.03,2.5,t,35,413
2018-12-17,365,366,0,10.35,t,246,330
2019-01-15,28,34,26.37,26.37,t,152455,291323
2019-02-20,28,45,72.8,9.1,t,564,306
2019-01-08,42,51,48.4,48.4,t,152455,291349
2019-03-01,11,18,243.43,10.9,t,48,538
2019-01-19,23,35,14.4,3.6,t,54,600
2019-02-20,25,48,152.25,60.9,t,564,465
2019-03-01,10,20,101.2,25.3,t,54,283
2019-01-23,365,366,0,2.95,t,564,132
2019-01-22,49,59,55.65,55.65,t,152455,291402
2019-01-31,365,366,9.95,9.95,t,145932,431
2019-01-31,365,366,0,0,t,145932,518
2019-03-02,4,11,15,15,t,128070,564
2019-01-29,365,366,0,8.1,t,7356,656
2019-01-31,365,366,55.5,55.5,t,145932,549
2019-01-29,365,366,0,3.99,t,8126,156
2019-01-29,55,101,12.8,3.2,t,8126,178
2019-02-28,24,44,8.8,2.2,t,128070,527
2019-01-29,63,76,26.95,26.95,t,152455,291432
2019-02-05,365,366,0,38.23,t,152546,359685
2019-02-11,56,68,28.58,28.58,t,152549,291945
2019-02-26,365,366,0,11,t,128070,298089
2019-02-13,12,24,69.17,4.15,t,84,298
2019-02-13,31,51,21.27,5.8,t,564,88
2019-02-13,21,33,87.5,17.5,t,564,1723
2019-02-21,365,366,0,3.35,t,8867,62
2019-02-22,56,68,7.5,7.5,t,54,443
2019-02-22,42,63,5.5,5.65,t,66,395
2019-02-07,24,43,20,10,t,253,615
2019-03-01,12,28,47,12.5,t,95,596
2019-03-01,15,34,74.67,32,t,132,356
2019-02-23,7,40,6.55,6.55,t,131,18211
2019-02-25,59,71,9.3,9.3,t,144,484
2018-12-12,61,74,19.5,19.5,t,4893,280
2018-12-12,9,50,22,11,f,4893,2
2019-02-04,38,46,28.68,2.39,t,135,551
2019-02-15,49,65,10.5,1.5,t,94,647
2019-01-31,34,50,148.96,18.3,t,116,632
2018-12-27,15,18,33.25,33.25,t,4545,279988
2018-12-28,49,64,43.75,43.75,t,94,549
2019-02-06,16,31,49.92,6.1,t,152,1080
2018-12-28,365,366,0,5.3,t,97,257
2018-12-28,365,366,0,69,t,101,145
2018-12-28,365,366,0,21.25,t,101,204
2018-12-28,365,366,0,3.35,t,101,390
2019-02-05,38,46,25.02,25.02,t,93,881
2019-02-21,28,34,6.5,3.25,t,573,241
2019-01-18,20,35,11,5.5,t,143,560
2019-02-13,19,38,18,4.5,t,116,348
2019-02-05,39,47,24,24,t,115,577
2019-01-24,365,366,0,7.65,t,573,503
2019-02-28,21,28,94.4,4.8,t,152562,291417
2019-01-23,365,366,26.37,26.37,t,152227,292065
2019-02-01,35,42,10.77,9.45,t,155,117251
2019-02-22,23,51,70.2,1.35,t,132,200
2018-12-28,365,366,0,16.75,t,135,338
2018-12-28,365,366,0,6.75,t,135,414
2018-12-28,38,57,9.8,9.8,t,144,11
2018-12-28,35,42,33.3,33.3,t,144,328
2018-12-28,365,366,0,17.5,t,145,66
2018-12-28,365,366,0,2.9,t,145,97
2018-12-28,365,366,0,5.75,t,145,109
2018-12-28,365,366,0,17.95,t,145,150
2018-12-28,365,366,0,3.45,t,145,350
2018-12-28,365,366,0,9.7,t,145,380
2018-12-28,365,366,0,13.2,t,145,386
2018-12-28,365,366,0,2.28,t,145,598
2018-12-12,12,45,29,2.9,f,4893,284
2019-01-29,365,366,23.22,23.22,t,152455,291524
2019-02-18,52,63,26.1,13.05,t,145,14
2019-02-05,39,47,19,9.5,t,156,268
2019-01-08,365,366,24.8,24.8,t,152455,291507
2018-12-28,365,366,0,3.1,t,155,37
2019-01-30,23,35,79.18,39.59,t,152227,291915
2019-02-15,12,29,49.83,11.5,t,114,556
2018-12-28,365,366,0,40,t,162,192436
2019-02-05,35,51,54.13,54.13,t,152455,291526
2019-01-08,365,366,36.89,36.89,t,152455,291744
2019-01-04,58,97,13.9,6.95,t,135,1108
2019-03-01,17,26,52.55,8.6,t,596,187
2019-01-30,56,68,28.58,28.58,t,152227,291945
2019-03-01,79,95,8.25,11.2,t,4545,2
2019-02-21,365,366,0,7.6,t,18311,321
2019-02-21,70,84,22.65,22.65,t,18311,564
2019-01-23,365,366,0,27.8,t,596,589
2019-02-16,50,65,24.5,24.5,t,119,328
2019-02-12,70,84,54,54,t,152455,291808
2019-02-26,42,76,37.05,2.85,t,142781,248
2019-02-20,54,65,30.35,10.5,t,155,467
2019-02-11,73,88,5.7,5.7,t,1325,72
2019-02-08,365,366,0,16,t,152533,291062
2019-02-27,22,37,26.19,10.8,t,115,670
2019-02-19,32,42,21,14,t,8126,515
2019-02-12,64,77,25,25,t,152566,291030
2019-02-12,63,105,181.2,9.06,t,152570,290986
2019-02-26,365,366,0,16,t,142781,587
2019-02-18,29,55,23.85,7.95,t,188,228
2018-12-12,365,366,0,16.75,t,4893,303
2018-12-12,365,366,0,10.4,t,4893,524
2019-02-25,23,35,13.25,5.3,t,184,16
2018-12-28,365,366,0,12.4,t,165,307
2018-12-28,365,366,0,12,t,167,152
2018-12-28,365,366,0,12,t,167,480
2018-12-28,365,366,0,12.6,t,167,621
2018-12-28,365,366,0,23.5,t,167,1083
2018-12-28,365,366,0,19.5,t,176,1327
2019-02-28,12,15,170.89,31.07,t,152232,290940
2019-01-22,31,64,105.75,2.25,t,178,498
2019-02-08,10,21,30,7.5,t,198,565
2019-01-31,35,56,24.96,11.7,t,204,670
2019-02-27,9,13,261.36,12,t,182,327
2018-12-28,11,14,0,36.8,t,198,384
2018-12-28,365,366,0,8.25,t,204,425
2018-12-28,27,30,3.6,3.6,t,204,570
2019-02-21,42,53,24.86,24.86,t,152232,291119
2019-02-22,21,26,44,22,t,152328,291054
2018-12-12,35,59,42.6,28.4,f,4893,526
2019-01-29,35,46,52.44,34.96,t,152455,291820
2019-02-27,8,10,79.1,9.8,t,196,269525
2019-02-26,20,44,72.5,31.07,t,152455,291860
2018-12-28,365,366,0,19.2,t,223,66
2019-02-26,28,34,42.87,28.58,t,152455,291945
2018-12-12,47,57,10.4,10.4,f,4893,294
2019-01-25,29,35,29.7,19.8,t,243,121
2019-02-08,29,41,52.88,35.25,t,198,1142
2019-02-22,15,28,17,8.5,t,167,67
2019-02-25,12,17,108.5,15.5,t,236,459
2019-01-24,12,15,74.25,8.25,t,248,110
2019-01-24,72,121,22.8,5.7,t,650,479
2019-03-01,12,17,52.73,5.65,t,175,29
2019-03-01,26,46,14.5,8.7,t,184,437
2018-12-28,365,366,0,9.99,t,243,111
2019-02-26,21,27,25.5,25.5,t,611,5522
2019-02-22,56,91,96,12,t,211,44
2019-03-01,8,17,42.47,12.74,t,190,556
2019-02-05,365,366,0,17.58,t,152455,291941
2019-03-01,9,15,84.5,16.9,t,198,1945
2019-02-05,365,366,0,26.37,t,152455,291969
2019-02-28,12,20,59.5,10.5,t,247,335
2019-02-20,17,22,51.88,20.75,t,664,221
2019-03-01,16,21,45.5,19.5,t,628,226
2019-02-21,365,366,0,25.7,t,18311,2173
